synthetic_distribution,context_len,head_dim,trials,seed,kv_bits,scale_format,hadamard,hadamard_block,granularity,group_size,normalized_qk_logit_rmse,attention_output_relative_rmse,attention_output_cosine,normalized_logit_bias,normalized_attention_output_bias,k_relative_rmse,v_relative_rmse,quant_only_qk_logit_rmse,quant_only_attention_output_rmse,scale_only_qk_logit_rmse,scale_only_attention_output_rmse,scale_only_k_rmse,scale_only_v_rmse,payload_bytes_per_k_or_v_token,metadata_bytes_per_k_or_v_token,total_bytes_per_k_or_v_token,kv_pair_bytes_per_token,effective_bits_per_value,estimated_hadamard_stages,estimated_hadamard_butterflies_per_vector,estimated_hadamard_addsub_outputs_per_vector
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H16,16,group64,64,0.10703710678150116,0.15547958485837363,0.9889664803204615,-0.0001222753904684039,-0.006453953091226824,1.4182246429018575,1.419197218185535,0.10704794409886309,0.15440497068702602,0.0031288538843558533,0.009200049746194898,0.003127957058418506,0.003103787028314878,32.0,2.0,34.0,68.0,4.25,4,128,256
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H16,16,group32,32,0.09630739294955336,0.1435719444806051,0.98998778229096,-0.0005680614902304562,-0.0035977953605188977,1.4175438462477066,1.4183450041062333,0.09622531921947217,0.1429744896234571,0.0034758771034359326,0.00709385506809685,0.0034672597184120585,0.0034464686164740604,32.0,4.0,36.0,72.0,4.5,4,128,256
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H16,16,group16,16,0.08393634651898028,0.12576260002167258,0.9922617907344873,-0.0010966419273288632,-0.010994092359792046,1.4168431309627698,1.4177203993259808,0.08382202264652194,0.12439608839767823,0.0039032553259313986,0.007105139534521957,0.003901409415571076,0.0038879942993680456,32.0,8.0,40.0,80.0,5.0,4,128,256
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H16,16,group8,8,0.07193731223678629,0.09903076185916741,0.9953099579829912,-0.001193011613220712,-0.011919312732854632,1.416142591995362,1.416973322073684,0.07179503931314024,0.09873455864281361,0.004464991203967489,0.00651629527118069,0.0044631619495055855,0.0044447666145145115,32.0,16.0,48.0,96.0,6.0,4,128,256
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H32,32,group64,64,0.10806430697640823,0.1570839371680284,0.9883428137472687,-0.0016287168380321121,-0.008695474319102172,1.417774200878841,1.4170128890544862,0.10798849553753212,0.15637261442599154,0.0032053277903526856,0.009011654918057102,0.003173532843854696,0.003139271407409717,32.0,2.0,34.0,68.0,4.25,5,160,320
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H32,32,group32,32,0.09673696544304193,0.12396762533627173,0.9928281170986167,-0.0010705037993292853,-0.004644073684809715,1.4171039811948587,1.4164700752252304,0.09666553990763756,0.12374745538900128,0.0035122421949352594,0.006806544554500407,0.0034996202552264495,0.0034889217445157376,32.0,4.0,36.0,72.0,4.5,5,160,320
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H32,32,group16,16,0.08474965484206418,0.10726486342126328,0.9946589681938689,-0.0006930170379035304,-0.0015459287112603638,1.4163475600636866,1.4157916442448377,0.0847056036341287,0.10718557652662405,0.003929184497572893,0.007058732962277061,0.003917051012023352,0.003919107191017083,32.0,8.0,40.0,80.0,5.0,5,160,320
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H32,32,group8,8,0.07189297598544903,0.10166560320838365,0.9949987359565291,-0.00044544511950300893,-0.00405660643032298,1.4156547180533512,1.4150713017910392,0.07180046635116952,0.10079820126773298,0.004521115383249751,0.00753068531997684,0.0044758167068170845,0.004469257263919216,32.0,16.0,48.0,96.0,6.0,5,160,320
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H64,64,group64,64,0.10524983100040104,0.1636881328840783,0.9876168310993197,-0.00023421819953696536,-0.005654546294561063,1.4195644751949021,1.419245996417075,0.10520594413722661,0.16455678604913468,0.0031887928469664898,0.008369497209473916,0.0031924501647408406,0.0031983321276415084,32.0,2.0,34.0,68.0,4.25,6,192,384
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H64,64,group32,32,0.0944540944173527,0.13103731785326372,0.9916607527565691,-0.00011691842282387431,0.002297444455973978,1.4187572888763815,1.4185518482644826,0.09441165522541788,0.13114112702507805,0.0034912955043910456,0.006827825843152939,0.003513531234487474,0.0035315228565180237,32.0,4.0,36.0,72.0,4.5,6,192,384
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H64,64,group16,16,0.08399329543103978,0.12128952827740949,0.9929755269163187,-0.0002878820151858166,-0.00039562400955838763,1.418198113649881,1.4177851745270542,0.08387028136937238,0.12154723350085536,0.0039268908484409734,0.006407465400281552,0.003923927115998571,0.003932314110638189,32.0,8.0,40.0,80.0,5.0,6,192,384
sparse_outliers_0p1pct_x25,4096,64,4,2254661580,4,Q8.8,H64,64,group8,8,0.07095936562929676,0.10063808782504774,0.9950347656347377,9.595920154182363e-05,-0.0003484993045053171,1.4174993889195886,1.417133847478785,0.07082340168953871,0.10042470201445555,0.00449193141982609,0.007338993713795809,0.004490734675899527,0.004488421387771585,32.0,16.0,48.0,96.0,6.0,6,192,384
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,none,1,group64,64,0.17311271751168963,0.16965818383338038,0.9750987432847429,0.004059907790391946,0.005361812503787835,0.16941604813375447,0.16810765190477156,0.17314675906305269,0.16927209441156105,0.0025613551929211326,0.0049395900263241085,0.002580902545468981,0.002576864805599849,32.0,2.0,34.0,68.0,4.25,0,0,0
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,none,1,group32,32,0.1332051247535818,0.13178955071211407,0.9862578007911502,0.0034020807720385703,0.004906098109994796,0.13289830877835637,0.1316397318425472,0.1332475042555059,0.13117940195069527,0.003085179089448185,0.004860606652791605,0.003126858359486881,0.0031174266318733375,32.0,4.0,36.0,72.0,4.5,0,0,0
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,none,1,group16,16,0.10446778745621971,0.10995722367219728,0.9904774155077221,0.0010712166036626418,0.0026800596355662583,0.10408595530263974,0.10341601104096454,0.10446142978531815,0.10917724575305202,0.003590296434097296,0.005264729227357914,0.0037096692993635397,0.003715568215773954,32.0,8.0,40.0,80.0,5.0,0,0,0
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,none,1,group8,8,0.08055822084726201,0.0837057068412111,0.9943495855960534,0.0011856379755572522,0.002742174484131134,0.0805740607551754,0.08016750764428757,0.08053853343187149,0.0832015710434075,0.00426482244629522,0.006025531851806772,0.00434342029340624,0.004347362392281152,32.0,16.0,48.0,96.0,6.0,0,0,0
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H4,4,group64,64,0.12728974971143092,0.15161317713515243,0.9866921685806321,0.0012150208593508076,-0.001318732789366441,1.4198176706862964,1.4192850243105966,0.12721127277642838,0.15293965457056363,0.0026948452705541763,0.0045293720678913595,0.002819809404667908,0.0027956163725580694,32.0,2.0,34.0,68.0,4.25,2,64,128
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H4,4,group32,32,0.10658271347051086,0.1279417531642952,0.9902149506998802,0.0016450547568102804,-0.0031215371585304576,1.4185171986027103,1.4177107238826856,0.10652200245952675,0.12918181676799625,0.0032698493270339516,0.004794839038756284,0.0033063198016122656,0.003295494151070738,32.0,4.0,36.0,72.0,4.5,2,64,128
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H4,4,group16,16,0.08643571642213212,0.10611092471805103,0.993222110891028,0.002428012531738296,7.519402518155754e-05,1.4172295164466948,1.4164749797408656,0.08633069590786079,0.10730365846408955,0.003789311329111247,0.005510228095161544,0.0038344061203676974,0.003828532939163324,32.0,8.0,40.0,80.0,5.0,2,64,128
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H4,4,group8,8,0.07141409656131265,0.08917105846151378,0.9954635826638294,0.0004914417354061188,0.0023010275225135764,1.4163780914483948,1.4155596068849179,0.07119817358565253,0.08966692577926641,0.004420168158516823,0.005787725064015903,0.004449052860596964,0.004432220903935522,32.0,16.0,48.0,96.0,6.0,2,64,128
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H8,8,group64,64,0.11520883271162566,0.1302555624167255,0.9887827286621627,-0.00018025941399543003,0.001274721126165339,1.4195827191867287,1.4214143726689943,0.11522914024022558,0.1316688759845941,0.002989691280841732,0.00544078116071759,0.003008875550156792,0.0029409992963646985,32.0,2.0,34.0,68.0,4.25,3,96,192
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H8,8,group32,32,0.09845060666069987,0.11461589942331266,0.9912485068205728,-0.00010071506185379264,-7.435983003335231e-05,1.4186512956107011,1.4205127414678151,0.09831667300160732,0.11535118639137389,0.0034414730682976466,0.005261965516296842,0.0034351560904932574,0.0034105656014069724,32.0,4.0,36.0,72.0,4.5,3,96,192
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H8,8,group16,16,0.08322979799339936,0.10060685490394188,0.9936012504150596,8.081669389674302e-05,-0.0007108007831328535,1.417820963651658,1.4194586519538095,0.08315068877252188,0.10177464193441794,0.003868892825318407,0.0055541274590469565,0.003922690288826564,0.003906523335707275,32.0,8.0,40.0,80.0,5.0,3,96,192
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H8,8,group8,8,0.06979610215929212,0.08596426638878095,0.9955848438281136,0.0006777925723436092,-0.0017700474173519306,1.4171035872043618,1.4188200203396666,0.06968722730226279,0.08743118941932096,0.00451992245777867,0.007350826828377606,0.004531678331363173,0.0045181970201811,32.0,16.0,48.0,96.0,6.0,3,96,192
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H16,16,group64,64,0.1093930970981412,0.11706005258827526,0.988596552098525,-0.0023636876560591898,-0.0021171143054266204,1.416805697199832,1.4201995141006765,0.10927762304736036,0.11678985609325443,0.003178700532405141,0.00802776052325829,0.0031191032860585235,0.0031570360469269435,32.0,2.0,34.0,68.0,4.25,4,128,256
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H16,16,group32,32,0.09562805674230541,0.1059744957112188,0.9914557674998041,-0.001779372443355161,-0.0007687136339032709,1.4160562174501894,1.419359037073681,0.09563619648026703,0.10583117192246608,0.0035868391622926802,0.007469631684336127,0.003526715127736884,0.003566510817028006,32.0,4.0,36.0,72.0,4.5,4,128,256
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H16,16,group16,16,0.08006886056363141,0.09067899035421298,0.9936275882333226,-0.0023116128136739067,0.002123783036447182,1.4151215598915692,1.4185532723517638,0.0800493174587073,0.09043246003182026,0.004079607207484668,0.00725832665961802,0.003990810358685045,0.004029363924343029,32.0,8.0,40.0,80.0,5.0,4,128,256
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H16,16,group8,8,0.06952797788401077,0.0854165607412297,0.9959106103235383,-0.001933494711062514,0.002408639973175579,1.414580580411335,1.417969335836455,0.06944408153219678,0.08344189648481987,0.004489996747727318,0.007464602219823031,0.004529076904963102,0.0045543779847229595,32.0,16.0,48.0,96.0,6.0,4,128,256
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H32,32,group64,64,0.10738384990415216,0.1220490324521051,0.9900127923681887,0.0016983238611499865,-0.0018278165508733603,1.4179554825700342,1.4180712093109733,0.107310052692577,0.12314347652140964,0.0032473611780645052,0.006376422433259435,0.003249306476008425,0.003202037192740283,32.0,2.0,34.0,68.0,4.25,5,160,320
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H32,32,group32,32,0.09372832773826648,0.1106331134132975,0.9923752469390078,0.001145652695608448,0.00013131132427591843,1.4170247949757724,1.4174880811924564,0.09358253492553066,0.11150306784416666,0.003625148357835181,0.005731385837913794,0.003626618314118725,0.003597409232071586,32.0,4.0,36.0,72.0,4.5,5,160,320
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H32,32,group16,16,0.08222341642239209,0.09731821201729299,0.9940483280678811,-0.0002274990726802122,0.00019888808495873323,1.4167478159366795,1.416816283265795,0.0821042099528313,0.09754613495891101,0.004068165750311404,0.007126417619008976,0.004035337109696924,0.004041993197940076,32.0,8.0,40.0,80.0,5.0,5,160,320
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H32,32,group8,8,0.07058507277031381,0.08442026829028162,0.995193942118064,0.0005692979500226999,0.00031746237007362785,1.4162409526894912,1.4163028875465538,0.07033857567342526,0.08463929718957953,0.004492432520574546,0.005834774897507786,0.004565856853594704,0.004563818923819451,32.0,16.0,48.0,96.0,6.0,5,160,320
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H64,64,group64,64,0.10261613528963927,0.11786979986517503,0.9911959594197962,-0.005273690888885692,0.0011471272025767821,1.417851030742536,1.4167377333832052,0.10262369363264537,0.11758802480474281,0.003338184491679556,0.011234151098889316,0.0032985203213056423,0.0033192510593239087,32.0,2.0,34.0,68.0,4.25,6,192,384
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H64,64,group32,32,0.09564934948417973,0.1101958247429134,0.9921668878419895,-0.0015841977767945665,-0.0006952219441350893,1.4170343980632105,1.4161566625547746,0.09566430030588492,0.10920325344149814,0.003623358583743726,0.00892993918128581,0.00358024955181571,0.003610911775509241,32.0,4.0,36.0,72.0,4.5,6,192,384
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H64,64,group16,16,0.08427114938002608,0.09629331661158315,0.9937965882646385,0.0009381664098569906,0.0006795912963572902,1.4166785496173717,1.4157408008574082,0.08425713261997567,0.0958668298212516,0.004054161069021418,0.0067537180171070065,0.004006991462603535,0.004028082240619174,32.0,8.0,40.0,80.0,5.0,6,192,384
outliers_1pct_x10,128,64,32,4277031275,4,Q8.8,H64,64,group8,8,0.07237049753719493,0.0839819283614626,0.9952685224035099,-0.0011978368023624509,-0.00022924504326068393,1.4162211562715956,1.4150917187211232,0.07220510728584996,0.08395567880353252,0.004496013172904746,0.006390837933885823,0.004545867170874443,0.00455308416448997,32.0,16.0,48.0,96.0,6.0,6,192,384
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,none,1,group64,64,0.17409832093314911,0.24804606260655024,0.9735392519837907,0.0009877529554745408,0.0031389484343934647,0.16841236047587657,0.16810035435774323,0.17408793995015417,0.2484286406114913,0.0026358568671529235,0.005514229032295019,0.0026001715179932365,0.0026077014804339327,32.0,2.0,34.0,68.0,4.25,0,0,0
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,none,1,group32,32,0.13411290251403118,0.19022609833629522,0.9829176754295874,0.002298602611238677,0.0035271194211073612,0.13155915868841928,0.13183826282996555,0.13405743107102044,0.19043154785864944,0.0031481496126111994,0.006341376558907706,0.003141234251538585,0.0031562693942601555,32.0,4.0,36.0,72.0,4.5,0,0,0
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,none,1,group16,16,0.10507057524527784,0.14653755954566455,0.9902366859650755,0.002657303912719572,-0.0005485105202178553,0.10350621206429991,0.10337880978988044,0.10501330902808655,0.14659331897383085,0.0037226726732293007,0.0059414915568693875,0.00370507156018853,0.0037055834950131283,32.0,8.0,40.0,80.0,5.0,0,0,0
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,none,1,group8,8,0.08129064500202401,0.11465432007810002,0.9940154016613509,0.002027597505273854,-0.002216286166847469,0.08035606848728293,0.08020429836633734,0.08123830019265751,0.11404846878564302,0.004354138684329432,0.006632953408986727,0.004339056147458731,0.004350331275491204,32.0,16.0,48.0,96.0,6.0,0,0,0
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H4,4,group64,64,0.12631479148833985,0.1771516014727217,0.9848895138581159,-0.0014144948441754109,0.0006413092034384309,1.4215486806798598,1.4197818315592934,0.12627919191897136,0.1761601644400521,0.0028356508508424936,0.0069595541597105084,0.002821103046920252,0.002810565338583293,32.0,2.0,34.0,68.0,4.25,2,64,128
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H4,4,group32,32,0.1061263919264786,0.14362575563490962,0.989636064418954,-0.0007927868149751046,-0.0015449082161464662,1.419817120283683,1.4181432196424955,0.10610854632019888,0.1426787890078045,0.0032927295656706417,0.007012290571230768,0.0033149501577034715,0.0033039438780788646,32.0,4.0,36.0,72.0,4.5,2,64,128
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H4,4,group16,16,0.0881313666309068,0.11498777740703023,0.9931328238113841,0.0003082353337526778,0.0009915003289971778,1.418879328709594,1.4169308238693246,0.08800915318205722,0.11369648764847982,0.003877013707683692,0.007204178475442347,0.0038336797590208084,0.0038275353246417466,32.0,8.0,40.0,80.0,5.0,2,64,128
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H4,4,group8,8,0.07120564686985394,0.09974366678684182,0.9949895063357891,9.130122576513417e-05,-0.0006952609325954314,1.4179182568309223,1.416101417215171,0.07103688941323931,0.09772126404208745,0.00442129826456955,0.007892679845380035,0.004441194674568023,0.004443054075641048,32.0,16.0,48.0,96.0,6.0,2,64,128
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H8,8,group64,64,0.11444634763241847,0.1779486545632485,0.9882221517397859,-0.00043780444523484343,0.001814884694161245,1.4185997369162182,1.4213879857904368,0.11446329731179844,0.17826491615067444,0.0029668051118096257,0.005877514982994356,0.002944016854844284,0.002965171185283479,32.0,2.0,34.0,68.0,4.25,3,96,192
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H8,8,group32,32,0.09771069854617748,0.13425295129714448,0.9910619301243232,0.000727899483151071,0.00011718191916479883,1.417352720861242,1.4204076333154707,0.09766800947083222,0.13449605259624287,0.0034008686717470833,0.005888736089320243,0.0033970110484192696,0.0034106787886791327,32.0,4.0,36.0,72.0,4.5,3,96,192
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H8,8,group16,16,0.08327180191045142,0.1230086154833305,0.9936145020828844,0.0021433663919753643,-0.0010747303099910063,1.4163555694702925,1.4195208435686972,0.08324425362547161,0.12358739962699272,0.0038632473274672592,0.006351192176243138,0.003890803287372729,0.003914624290618525,32.0,8.0,40.0,80.0,5.0,3,96,192
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H8,8,group8,8,0.06844947740405331,0.1005224829251103,0.9952969775785641,0.0010898192079347106,-0.0030051908861675816,1.415803638058866,1.4186509220599468,0.06839301897731964,0.10054946289247385,0.004515635766354278,0.006744519765180594,0.00450096456317655,0.004508734738425589,32.0,16.0,48.0,96.0,6.0,3,96,192
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H16,16,group64,64,0.1075942229528525,0.1466694014042363,0.988633164505087,0.0004222649368124993,-0.005432224518930152,1.4166545702229139,1.4211270445209265,0.10751273417302758,0.14797030760439436,0.0031184336444008026,0.008896671423090387,0.0031342914961077287,0.003084089884559813,32.0,2.0,34.0,68.0,4.25,4,128,256
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H16,16,group32,32,0.09408958149625662,0.12657726132691516,0.9917099335469137,0.0011447723720584273,-0.003176543654291766,1.4158283709881327,1.420103629390901,0.09406765831559809,0.12880258149536247,0.0035314259393262586,0.008813029030919243,0.0035363594917076323,0.003503339648000911,32.0,4.0,36.0,72.0,4.5,4,128,256
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H16,16,group16,16,0.08075858502535965,0.10400308703635411,0.9943305830268151,0.0002680904124056439,-0.0010931967319304534,1.4150749337350237,1.4193539152224965,0.08071892958475081,0.10631314841770646,0.003971698624592284,0.009438354427016113,0.003995410455583082,0.00397615093498999,32.0,8.0,40.0,80.0,5.0,4,128,256
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H16,16,group8,8,0.06931298946645853,0.08909117417108513,0.9955388505520506,0.00017628998069395795,0.0010780692837066893,1.4144337444998993,1.4186614228917396,0.06912746668447008,0.08959218410749673,0.004511548730071328,0.007060230500011947,0.0045460791838593815,0.0045296439970526825,32.0,16.0,48.0,96.0,6.0,4,128,256
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H32,32,group64,64,0.10568419980803118,0.13609009443979653,0.9896752878536128,-0.0007105934165056745,-0.006171590852471628,1.4180240314298607,1.4179350421525336,0.1056383207854034,0.13588852665524379,0.0031968618501941226,0.007284587264663642,0.0032108186685799655,0.0032356369220721843,32.0,2.0,34.0,68.0,4.25,5,160,320
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H32,32,group32,32,0.09157476301839035,0.1188810946448165,0.9921915344737746,-6.280729214146393e-05,-0.0013063048176000667,1.417264747649769,1.4170764684717274,0.09152070463467181,0.11899103096165067,0.003617744835511209,0.00696790366818209,0.003605074258602233,0.003621030245920051,32.0,4.0,36.0,72.0,4.5,5,160,320
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H32,32,group16,16,0.08163018126967368,0.10279989172935894,0.993970065167692,-0.0009517515709354158,-0.0003571939527528908,1.4166382871811969,1.4164723441488039,0.08154225905386978,0.10236696322469925,0.004074807211269966,0.006452695425905886,0.004009229202773723,0.00403653764948333,32.0,8.0,40.0,80.0,5.0,5,160,320
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H32,32,group8,8,0.06913230439540743,0.0891866776463891,0.9955446318717216,-8.316828434206658e-06,-0.0006385526077433626,1.4162190885880568,1.4158852741203731,0.0689033456118145,0.08913597432931832,0.00461061557838547,0.006994429999666854,0.004545223305442414,0.004560376612714571,32.0,16.0,48.0,96.0,6.0,5,160,320
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H64,64,group64,64,0.10435424709744895,0.13126073201052496,0.9901798223021705,0.0008212316123423891,-0.004376601931387698,1.416834580102418,1.4166801005230694,0.10431574135184012,0.13028358815625396,0.0032853499989347573,0.012186556208279353,0.0032962352271709646,0.0032997326549531816,32.0,2.0,34.0,68.0,4.25,6,192,384
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H64,64,group32,32,0.0928893062090865,0.11769736105526211,0.9918492871954799,-0.001119181870259418,-0.0015460160867938565,1.4162970851271932,1.4162220814309454,0.09281795617140469,0.11756442072595799,0.003659031358294314,0.009831035356662196,0.003607707992565217,0.0036215642352798714,32.0,4.0,36.0,72.0,4.5,6,192,384
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H64,64,group16,16,0.08303247090910432,0.10353722724275863,0.9937017360395575,-0.000960428852496269,-0.0012137846086427554,1.415699310279478,1.4155702099009835,0.08292395023761388,0.10309145211364139,0.00402189327894925,0.0062212301273665465,0.003999354609443237,0.0040327824919415165,32.0,8.0,40.0,80.0,5.0,6,192,384
outliers_1pct_x10,256,64,32,1111326100,4,Q8.8,H64,64,group8,8,0.06986080135355584,0.0923370545483232,0.9953787584568583,-0.0006653401972844356,-0.0019970104748982666,1.4152042912884004,1.4149248021199163,0.06974854317941727,0.09070173251209904,0.004504064159698996,0.00864769540955251,0.004536226337595823,0.004555969970138269,32.0,16.0,48.0,96.0,6.0,6,192,384
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,none,1,group64,64,0.16923619865339393,0.258181352429502,0.9745500709317634,0.0031533750423970905,-0.001675240055251451,0.16857042641153594,0.16799227170859943,0.16924658308709645,0.2570997309678609,0.0025664811235404294,0.005676969603876176,0.0026105604340378157,0.0025861805086684593,32.0,2.0,34.0,68.0,4.25,0,0,0
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,none,1,group32,32,0.1335757855667549,0.1700897321272007,0.985093750505958,0.0001603054678501648,0.00038989659548723,0.13219169785714166,0.13171357545176993,0.13358158664959174,0.17002961016344267,0.003141522570435686,0.005006469369492005,0.003150051446482134,0.003140188281901029,32.0,4.0,36.0,72.0,4.5,0,0,0
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,none,1,group16,16,0.10574395021571932,0.12527654130382954,0.9908259243227653,-9.693806750876198e-05,0.0029877614451779395,0.10373777506484179,0.10328317457370627,0.10570718754566098,0.12371063522707423,0.003744768183379734,0.0068972145428317635,0.0037054569423854663,0.003701334130754229,32.0,8.0,40.0,80.0,5.0,0,0,0
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,none,1,group8,8,0.08290538847218823,0.10601063065870231,0.9941055717363205,0.0008293068264118014,0.002121198408989844,0.0804434463993552,0.08015759342616886,0.08282490422260674,0.10626402097608655,0.004358056374408883,0.006622460430350258,0.004335483232020827,0.004358950488903932,32.0,16.0,48.0,96.0,6.0,0,0,0
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,H4,4,group64,64,0.12484294392296999,0.1861006467796197,0.9850301924656995,0.00022710163984926838,-0.008584524052135086,1.4211413870446339,1.4240668633679205,0.12485187769464756,0.18207274023557485,0.002813474582808567,0.006960328561692702,0.0027881659915207527,0.002848475091588863,32.0,2.0,34.0,68.0,4.25,2,64,128
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,H4,4,group32,32,0.1044479769019366,0.12409450684595397,0.9898419870325276,0.0011059094240918655,-0.006032322348352125,1.4193126443056696,1.4225918810334552,0.10442066277660347,0.12341923248451567,0.0033062434168304234,0.007017671951831091,0.0032757535642961534,0.0033185025587911896,32.0,4.0,36.0,72.0,4.5,2,64,128
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,H4,4,group16,16,0.0874776373197725,0.10677834518297963,0.9921825086956071,-0.0002080051968873622,-0.0025585164701872167,1.4182583837183151,1.421393205786712,0.0873902988730895,0.10649933387176158,0.003834319691027593,0.006812506475084827,0.0038195066857298586,0.0038261913597130276,32.0,8.0,40.0,80.0,5.0,2,64,128
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,H4,4,group8,8,0.07005720582096638,0.08491131507670256,0.9950895450565123,0.000250012944890043,-0.002159195656685986,1.4174001344790215,1.420370037071623,0.06994437764229669,0.08503339753362585,0.004473242261708632,0.006740524571882969,0.004432804538315697,0.004450323777703491,32.0,16.0,48.0,96.0,6.0,2,64,128
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,H8,8,group64,64,0.11439200347573197,0.15161678399870987,0.9863615927239641,-0.0013700535814150415,0.0033281975815732242,1.4179622794677895,1.4200139890945036,0.11435969234024025,0.14994365914710103,0.002935485381257777,0.007235003122977396,0.00295897724817977,0.0029905129793782346,32.0,2.0,34.0,68.0,4.25,3,96,192
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,H8,8,group32,32,0.09784913852114897,0.12489413444347153,0.9914514418839564,-0.0001567022474242257,0.004293572109653708,1.4169414068322306,1.4189249876126961,0.0977367146575101,0.12314080733303676,0.003376366289264659,0.006587604179526277,0.003421167426398404,0.0034339167058092556,32.0,4.0,36.0,72.0,4.5,3,96,192
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,H8,8,group16,16,0.08308057936763426,0.11082950025572136,0.9939307540147262,-0.0005671145120942798,0.00038873497004756556,1.4159955831757107,1.41801788462043,0.08301164614408266,0.10821126364304025,0.003894694879377306,0.007597456560839989,0.0039171954786089815,0.003918302032146492,32.0,8.0,40.0,80.0,5.0,3,96,192
outliers_1pct_x10,512,64,16,1705945749,4,Q8.8,H8,8,group8,8,0.06742260391352317,0.09417945312810166,0.9954117449894897,0.0001314629509012439,-0.0005153330728490667,1.4152539079194812,1.4172728445936975,0.06727171201670823,0.09132244953929151,0.004494796466514942,0.00816491643336594,0.004515024616041402,0.004509764235084725,32.0,16.0,48.0,96.0,6.0,3,96,192
